solution 0 [ fit.: 0.437302, part.: (0.387070, 0.250000, 0.982902, 0.978912, ), spec.: 0, adj.fit.: 0.002187, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 1 [ fit.: 0.514755, part.: (0.647135, 0.250000, 0.978333, 0.977809, ), spec.: 0, adj.fit.: 0.002574, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 2 [ fit.: 0.373771, part.: (0.180460, 0.250000, 0.973366, 0.972959, ), spec.: 0, adj.fit.: 0.001869, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 3 [ fit.: 0.506344, part.: (0.619447, 0.250000, 0.979110, 0.975989, ), spec.: 0, adj.fit.: 0.002532, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 4 [ fit.: 0.421371, part.: (0.640632, 0.250000, 0.064011, 0.977806, ), spec.: 0, adj.fit.: 0.002107, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 5 [ fit.: 0.425297, part.: (0.347605, 0.250000, 0.980299, 0.979861, ), spec.: 0, adj.fit.: 0.002126, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 6 [ fit.: 0.375337, part.: (0.180460, 0.250000, 0.981213, 0.980772, ), spec.: 0, adj.fit.: 0.001877, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 7 [ fit.: 0.374673, part.: (0.180460, 0.250000, 0.972205, 0.983143, ), spec.: 0, adj.fit.: 0.001873, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 8 [ fit.: 0.511609, part.: (0.640980, 0.250000, 0.967616, 0.975530, ), spec.: 0, adj.fit.: 0.002558, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 9 [ fit.: 0.431964, part.: (0.368180, 0.250000, 0.985244, 0.979856, ), spec.: 0, adj.fit.: 0.002160, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 10 [ fit.: 0.374944, part.: (0.180460, 0.250000, 0.975138, 0.982918, ), spec.: 0, adj.fit.: 0.001875, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 11 [ fit.: 0.302148, part.: (0.247127, 0.250000, 0.053031, 0.977066, ), spec.: 0, adj.fit.: 0.001511, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 12 [ fit.: 0.447350, part.: (0.719490, 0.250000, 0.085906, 0.979123, ), spec.: 0, adj.fit.: 0.002237, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 13 [ fit.: 0.496439, part.: (0.583512, 0.250000, 0.981692, 0.982161, ), spec.: 0, adj.fit.: 0.002482, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 14 [ fit.: 0.501374, part.: (0.601866, 0.250000, 0.982584, 0.975558, ), spec.: 0, adj.fit.: 0.002507, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 15 [ fit.: 0.512776, part.: (0.640439, 0.250000, 0.978917, 0.977530, ), spec.: 0, adj.fit.: 0.002564, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 16 [ fit.: 0.513931, part.: (0.645413, 0.250000, 0.978549, 0.974521, ), spec.: 0, adj.fit.: 0.002570, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 17 [ fit.: 0.374316, part.: (0.180460, 0.250000, 0.976001, 0.975778, ), spec.: 0, adj.fit.: 0.001872, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 18 [ fit.: 0.424628, part.: (0.347755, 0.250000, 0.975971, 0.977040, ), spec.: 0, adj.fit.: 0.002123, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 19 [ fit.: 0.514774, part.: (0.647221, 0.250000, 0.977305, 0.978774, ), spec.: 0, adj.fit.: 0.002574, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 20 [ fit.: 0.374483, part.: (0.180460, 0.250000, 0.980914, 0.972540, ), spec.: 0, adj.fit.: 0.001872, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
