solution 1 [ fit.: 0.375378, part.: (0.180460, 0.250000, 0.981079, 0.981317, ), spec.: 0, adj.fit.: 0.001877, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 2 [ fit.: 0.530256, part.: (0.699237, 0.250000, 0.980577, 0.974273, ), spec.: 0, adj.fit.: 0.002651, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 3 [ fit.: 0.434834, part.: (0.379968, 0.250000, 0.978192, 0.980247, ), spec.: 0, adj.fit.: 0.002174, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 4 [ fit.: 0.374658, part.: (0.180460, 0.250000, 0.978371, 0.976827, ), spec.: 0, adj.fit.: 0.001873, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 5 [ fit.: 0.513097, part.: (0.640481, 0.250000, 0.978805, 0.980724, ), spec.: 0, adj.fit.: 0.002565, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 6 [ fit.: 0.298967, part.: (0.247127, 0.250000, 0.020929, 0.977360, ), spec.: 0, adj.fit.: 0.001495, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 7 [ fit.: 0.521121, part.: (0.667638, 0.250000, 0.978798, 0.979493, ), spec.: 0, adj.fit.: 0.002606, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 8 [ fit.: 0.416136, part.: (0.317839, 0.250000, 0.978671, 0.979174, ), spec.: 0, adj.fit.: 0.002081, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 9 [ fit.: 0.425182, part.: (0.352222, 0.250000, 0.972053, 0.973103, ), spec.: 0, adj.fit.: 0.002126, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 10 [ fit.: 0.549040, part.: (0.763504, 0.250000, 0.977746, 0.972140, ), spec.: 0, adj.fit.: 0.002745, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 11 [ fit.: 0.374906, part.: (0.180460, 0.250000, 0.982118, 0.975564, ), spec.: 0, adj.fit.: 0.001875, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 12 [ fit.: 0.516780, part.: (0.656964, 0.250000, 0.975324, 0.971588, ), spec.: 0, adj.fit.: 0.002584, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 13 [ fit.: 0.426459, part.: (0.352564, 0.250000, 0.977920, 0.978981, ), spec.: 0, adj.fit.: 0.002132, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 14 [ fit.: 0.515031, part.: (0.646763, 0.250000, 0.982085, 0.977931, ), spec.: 0, adj.fit.: 0.002575, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
solution 15 [ fit.: 0.427778, part.: (0.355724, 0.250000, 0.975573, 0.985033, ), spec.: 0, adj.fit.: 0.002139, age: 0, parents (0, 0), genome ( 2 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {}, mutation()]
