solution 500 [ fit.: 0.681177, part.: (0.667443, 0.687068, 0.689020, ), spec.: 0, adj.fit.: 0.006812, age: 0, parents (432, 491), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 501 [ fit.: 0.682233, part.: (0.665980, 0.688923, 0.691796, ), spec.: 0, adj.fit.: 0.006822, age: 0, parents (463, 491), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 502 [ fit.: 0.744400, part.: (0.743684, 0.744341, 0.745174, ), spec.: 0, adj.fit.: 0.007444, age: 0, parents (450, 479), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 503 [ fit.: 0.680807, part.: (0.666784, 0.686222, 0.689414, ), spec.: 0, adj.fit.: 0.006808, age: 0, parents (455, 494), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 504 [ fit.: 0.736034, part.: (0.743263, 0.719196, 0.745642, ), spec.: 0, adj.fit.: 0.007360, age: 0, parents (460, 471), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 505 [ fit.: 0.744681, part.: (0.743776, 0.745371, 0.744895, ), spec.: 0, adj.fit.: 0.007447, age: 0, parents (474, 417), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 506 [ fit.: 0.682061, part.: (0.665272, 0.689497, 0.691414, ), spec.: 0, adj.fit.: 0.006821, age: 0, parents (409, 432), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 507 [ fit.: 0.680280, part.: (0.662494, 0.686496, 0.691852, ), spec.: 0, adj.fit.: 0.006803, age: 0, parents (404, 438), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 4, enabled: true), })]
solution 508 [ fit.: 0.744387, part.: (0.743040, 0.745075, 0.745046, ), spec.: 0, adj.fit.: 0.007444, age: 0, parents (450, 495), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 509 [ fit.: 0.682723, part.: (0.665642, 0.690095, 0.692432, ), spec.: 0, adj.fit.: 0.006827, age: 0, parents (471, 468), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 510 [ fit.: 0.681343, part.: (0.667650, 0.687240, 0.689141, ), spec.: 0, adj.fit.: 0.006813, age: 0, parents (455, 487), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 511 [ fit.: 0.682444, part.: (0.665015, 0.689244, 0.693072, ), spec.: 0, adj.fit.: 0.006824, age: 0, parents (482, 429), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 512 [ fit.: 0.679346, part.: (0.664356, 0.685966, 0.687715, ), spec.: 0, adj.fit.: 0.006793, age: 0, parents (466, 467), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 3, enabled: true), })]
solution 513 [ fit.: 0.681380, part.: (0.664514, 0.687936, 0.691688, ), spec.: 0, adj.fit.: 0.006814, age: 0, parents (477, 442), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 2, enabled: true), })]
solution 514 [ fit.: 0.745948, part.: (0.745161, 0.746737, 0.745946, ), spec.: 0, adj.fit.: 0.007459, age: 0, parents (401, 476), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 515 [ fit.: 0.683984, part.: (0.664250, 0.691978, 0.695722, ), spec.: 0, adj.fit.: 0.006840, age: 0, parents (452, 469), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 3, enabled: true), })]
solution 516 [ fit.: 0.742159, part.: (0.741121, 0.742335, 0.743020, ), spec.: 0, adj.fit.: 0.007422, age: 0, parents (407, 458), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 517 [ fit.: 0.743452, part.: (0.742499, 0.743929, 0.743928, ), spec.: 0, adj.fit.: 0.007435, age: 0, parents (410, 477), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 518 [ fit.: 0.746192, part.: (0.745387, 0.746425, 0.746763, ), spec.: 0, adj.fit.: 0.007462, age: 0, parents (407, 470), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 519 [ fit.: 0.682498, part.: (0.665336, 0.689778, 0.692379, ), spec.: 0, adj.fit.: 0.006825, age: 0, parents (497, 485), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 2, enabled: true), })]
solution 520 [ fit.: 0.758164, part.: (0.757258, 0.758828, 0.758407, ), spec.: 0, adj.fit.: 0.007582, age: 0, parents (450, 476), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 521 [ fit.: 0.682735, part.: (0.665028, 0.690503, 0.692673, ), spec.: 0, adj.fit.: 0.006827, age: 0, parents (456, 412), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 2, enabled: true), })]
solution 522 [ fit.: 0.744381, part.: (0.743820, 0.744820, 0.744504, ), spec.: 0, adj.fit.: 0.007444, age: 0, parents (450, 455), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 523 [ fit.: 0.758183, part.: (0.757079, 0.759028, 0.758442, ), spec.: 0, adj.fit.: 0.007582, age: 0, parents (447, 413), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 524 [ fit.: 0.683259, part.: (0.665312, 0.691579, 0.692887, ), spec.: 0, adj.fit.: 0.006833, age: 0, parents (486, 484), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 3, enabled: true), })]
solution 525 [ fit.: 0.683232, part.: (0.664711, 0.689869, 0.695116, ), spec.: 0, adj.fit.: 0.006832, age: 0, parents (452, 400), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 3, enabled: true), })]
solution 526 [ fit.: 0.744345, part.: (0.743415, 0.744989, 0.744632, ), spec.: 0, adj.fit.: 0.007443, age: 0, parents (498, 473), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 527 [ fit.: 0.758493, part.: (0.757297, 0.758941, 0.759240, ), spec.: 0, adj.fit.: 0.007585, age: 0, parents (480, 452), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 528 [ fit.: 0.743349, part.: (0.742429, 0.744022, 0.743595, ), spec.: 0, adj.fit.: 0.007433, age: 0, parents (446, 488), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 529 [ fit.: 0.746397, part.: (0.745347, 0.747100, 0.746745, ), spec.: 0, adj.fit.: 0.007464, age: 0, parents (496, 404), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 530 [ fit.: 0.682739, part.: (0.665116, 0.690340, 0.692760, ), spec.: 0, adj.fit.: 0.006827, age: 0, parents (459, 417), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 1, enabled: true), })]
solution 531 [ fit.: 0.744169, part.: (0.743061, 0.744620, 0.744825, ), spec.: 0, adj.fit.: 0.007442, age: 0, parents (402, 472), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
