solution 700 [ fit.: 0.845542, part.: (0.880971, 0.826988, 0.828667, ), spec.: 0, adj.fit.: 0.008455, age: 0, parents (687, 609), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 701 [ fit.: 0.798226, part.: (0.833506, 0.781142, 0.780029, ), spec.: 0, adj.fit.: 0.007982, age: 0, parents (670, 658), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 702 [ fit.: 0.817445, part.: (0.817570, 0.818138, 0.816628, ), spec.: 0, adj.fit.: 0.008174, age: 0, parents (607, 605), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 703 [ fit.: 0.766754, part.: (0.766321, 0.766984, 0.766957, ), spec.: 0, adj.fit.: 0.007668, age: 0, parents (632, 602), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 704 [ fit.: 0.767717, part.: (0.768093, 0.767019, 0.768039, ), spec.: 0, adj.fit.: 0.007677, age: 0, parents (669, 617), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 705 [ fit.: 0.746258, part.: (0.782385, 0.728276, 0.728112, ), spec.: 0, adj.fit.: 0.007463, age: 0, parents (658, 622), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 706 [ fit.: 0.766167, part.: (0.765814, 0.766331, 0.766358, ), spec.: 0, adj.fit.: 0.007662, age: 0, parents (631, 630), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 707 [ fit.: 0.855804, part.: (0.856043, 0.855719, 0.855650, ), spec.: 0, adj.fit.: 0.008558, age: 0, parents (670, 659), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 708 [ fit.: 0.861106, part.: (0.860455, 0.861685, 0.861176, ), spec.: 0, adj.fit.: 0.008611, age: 0, parents (682, 662), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
solution 709 [ fit.: 0.755937, part.: (0.747097, 0.760039, 0.760674, ), spec.: 0, adj.fit.: 0.007559, age: 0, parents (636, 630), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 1, enabled: true), })]
solution 710 [ fit.: 0.768341, part.: (0.804033, 0.750493, 0.750498, ), spec.: 0, adj.fit.: 0.007683, age: 0, parents (628, 694), genome ( 2 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: OUTPUT), } connection genes {cg (1-2, innov: 0, enabled: true), })]
